time,timezone,latitude,longitude,summary,sunriseTime,sunsetTime,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime,daylight,city
2019-10-12 00:00:00,Asia/Kolkata,32.084206,77.571167,Clear throughout the day.,2019-10-12 06:22:00,2019-10-12 17:53:00,0.0238,0.1179,2019-10-12 15:19:00,0.22,snow,-9.58,2019-10-12 05:21:00,-2.96,2019-10-12 12:49:00,-12.4,2019-10-12 06:07:00,-5.75,2019-10-12 09:40:00,11:31:00,Himachal Pradesh
2019-10-15 00:00:00,Asia/Kolkata,17.123184,79.208824,Possible light rain in the afternoon and evening.,2019-10-15 06:07:00,2019-10-15 17:53:00,0.2059,1.3863,2019-10-15 23:00:00,0.71,rain,22.98,2019-10-15 03:24:00,29.61,2019-10-15 13:31:00,24.34,2019-10-15 03:24:00,34.79,2019-10-15 13:31:00,11:46:00,Telangana
2019-10-13 00:00:00,Asia/Kolkata,20.94092,84.803467,Possible light rain in the afternoon and evening.,2019-10-13 05:46:00,2019-10-13 17:30:00,0.1944,0.9084,2019-10-13 17:14:00,0.54,rain,21.29,2019-10-13 03:34:00,31.16,2019-10-13 13:05:00,22.49,2019-10-13 03:36:00,37.06,2019-10-13 13:11:00,11:44:00,Odisha
2019-10-15 00:00:00,Asia/Kolkata,32.084206,77.571167,Clear throughout the day.,2019-10-15 06:24:00,2019-10-15 17:49:00,0.0308,0.232,2019-10-15 17:22:00,0.17,snow,-9.66,2019-10-15 04:31:00,-1.47,2019-10-15 13:03:00,-12.7,2019-10-15 04:32:00,-4.42,2019-10-15 13:05:00,11:25:00,Himachal Pradesh
2019-10-11 00:00:00,Asia/Kolkata,22.978624,87.747803,Humid and partly cloudy throughout the day.,2019-10-11 05:35:00,2019-10-11 17:19:00,0.0349,0.1584,2019-10-11 00:00:00,0.3,rain,22.39,2019-10-11 03:38:00,31.56,2019-10-11 13:31:00,23.76,2019-10-11 03:42:00,38.79,2019-10-11 13:34:00,11:44:00,West Bengal
2019-10-16 00:00:00,Asia/Kolkata,28.7041,77.1025,Foggy throughout the day.,2019-10-16 06:24:00,2019-10-16 17:53:00,0,0,2019-10-16 14:30:00,0,,24.02,2019-10-16 07:13:00,33.29,2019-10-16 14:30:00,24.8,2019-10-16 04:43:00,34.51,2019-10-16 14:27:00,11:29:00,Delhi
2019-10-15 00:00:00,Asia/Kolkata,21.295132,81.828232,Humid and partly cloudy throughout the day.,2019-10-15 05:59:00,2019-10-15 17:40:00,0.0011,0.0055,2019-10-15 00:00:00,0.01,rain,19.36,2019-10-15 05:19:00,32.02,2019-10-15 13:28:00,20.07,2019-10-15 05:18:00,34.3,2019-10-15 13:09:00,11:41:00,Chhattisgarh
2019-10-19 00:00:00,Asia/Kolkata,10.850516,76.27108,"Rain until night, starting again in the afternoon.",2019-10-19 06:15:00,2019-10-19 18:07:00,0.7609,3.2097,2019-10-19 20:30:00,0.93,rain,22.9,2019-10-19 04:38:00,33.97,2019-10-19 14:21:00,24.02,2019-10-19 04:43:00,41.69,2019-10-19 15:27:00,11:52:00,Kerala
2019-10-17 00:00:00,Asia/Kolkata,20.94092,84.803467,Humid and partly cloudy throughout the day.,2019-10-17 05:48:00,2019-10-17 17:27:00,0.0599,0.4322,2019-10-17 17:24:00,0.32,rain,20.87,2019-10-17 04:28:00,31.7,2019-10-17 13:14:00,22,2019-10-17 04:27:00,36.6,2019-10-17 13:18:00,11:39:00,Odisha
2019-10-14 00:00:00,Asia/Kolkata,26.244156,92.537842,Humid throughout the day.,2019-10-14 05:19:00,2019-10-14 16:55:00,0.1522,1.1475,2019-10-14 20:41:00,0.12,rain,21.08,2019-10-14 04:04:00,32.2,2019-10-14 13:29:00,22.14,2019-10-14 04:07:00,39.74,2019-10-14 13:22:00,11:36:00,Assam
2019-10-15 00:00:00,Asia/Kolkata,22.978624,87.747803,Humid throughout the day.,2019-10-15 05:37:00,2019-10-15 17:15:00,0.0011,0.0062,2019-10-15 17:30:00,0.02,rain,20.98,2019-10-15 05:21:00,32.16,2019-10-15 13:20:00,21.89,2019-10-15 05:20:00,37.28,2019-10-15 13:20:00,11:38:00,West Bengal
2019-10-14 00:00:00,Asia/Kolkata,29.238478,76.431885,Partly cloudy throughout the day.,2019-10-14 06:26:00,2019-10-14 17:57:00,0,0,2019-10-14 23:00:00,0,,20.43,2019-10-14 04:27:00,34.38,2019-10-14 13:32:00,20.77,2019-10-14 04:27:00,34.1,2019-10-14 13:30:00,11:31:00,Haryana
2019-10-12 00:00:00,Asia/Kolkata,10.850516,76.27108,Rain and humid throughout the day.,2019-10-12 06:15:00,2019-10-12 18:10:00,1.3433,5.2361,2019-10-12 02:37:00,0.99,rain,23.04,2019-10-12 03:58:00,32.13,2019-10-12 12:34:00,24.21,2019-10-12 03:59:00,39.93,2019-10-12 15:33:00,11:55:00,Kerala
2019-10-14 00:00:00,Asia/Kolkata,28.207609,79.82666,Clear throughout the day.,2019-10-14 06:11:00,2019-10-14 17:44:00,0.0006,0.006,2019-10-14 23:00:00,0.01,rain,19.6,2019-10-14 03:38:00,32.26,2019-10-14 13:33:00,20.37,2019-10-14 03:41:00,33.95,2019-10-14 13:04:00,11:33:00,Uttar Pradesh
2019-10-18 00:00:00,Asia/Kolkata,28.207609,79.82666,Humid throughout the day.,2019-10-18 06:14:00,2019-10-18 17:40:00,0.1076,0.6394,2019-10-18 05:40:00,0.22,rain,21.23,2019-10-18 04:30:00,30.66,2019-10-18 15:19:00,22.1,2019-10-18 04:29:00,33.64,2019-10-18 14:54:00,11:26:00,Uttar Pradesh
2019-10-15 00:00:00,Asia/Kolkata,19.601194,75.552979,"Foggy until morning, starting again in the evening.",2019-10-15 06:23:00,2019-10-15 18:06:00,0,0,2019-10-15 00:00:00,0,,17.74,2019-10-15 05:55:00,32.07,2019-10-15 13:38:00,18,2019-10-15 05:55:00,35.02,2019-10-15 14:29:00,11:43:00,Maharashtra
2019-10-15 00:00:00,Asia/Kolkata,19.66328,75.300293,"Foggy until morning, starting again in the evening.",2019-10-15 06:24:00,2019-10-15 18:07:00,0,0,2019-10-15 00:00:00,0,,17.93,2019-10-15 06:07:00,32.14,2019-10-15 13:37:00,18.2,2019-10-15 06:07:00,34.55,2019-10-15 14:28:00,11:43:00,Maharashtra
2019-10-18 00:00:00,Asia/Kolkata,11.059821,78.387451,Light rain and humid throughout the day.,2019-10-18 06:07:00,2019-10-18 17:59:00,0.5385,3.0673,2019-10-18 00:00:00,0.96,rain,24.88,2019-10-18 05:30:00,33.66,2019-10-18 14:59:00,26.05,2019-10-18 05:30:00,39.14,2019-10-18 15:04:00,11:52:00,Tamil Nadu
2019-10-18 00:00:00,Asia/Kolkata,22.978624,87.747803,Humid and partly cloudy throughout the day.,2019-10-18 05:38:00,2019-10-18 17:13:00,0.0175,0.0888,2019-10-18 20:38:00,0.12,rain,22.87,2019-10-18 04:23:00,32.96,2019-10-18 12:31:00,24.13,2019-10-18 04:24:00,42.18,2019-10-18 12:33:00,11:35:00,West Bengal
2019-10-18 00:00:00,Asia/Kolkata,27.391277,73.432617,Partly cloudy throughout the day.,2019-10-18 06:39:00,2019-10-18 18:06:00,0.0418,0.2761,2019-10-18 08:32:00,0.05,rain,22.5,2019-10-18 04:14:00,34.74,2019-10-18 16:24:00,22.77,2019-10-18 04:14:00,34.46,2019-10-18 16:24:00,11:27:00,Rajasthan
2019-10-11 00:00:00,Asia/Kolkata,20.94092,84.803467,Rain in the morning and afternoon.,2019-10-11 05:46:00,2019-10-11 17:32:00,0.7498,2.5799,2019-10-11 13:55:00,0.89,rain,21.46,2019-10-11 03:31:00,27.94,2019-10-11 10:58:00,22.65,2019-10-11 03:32:00,32.64,2019-10-11 10:40:00,11:46:00,Odisha
2019-10-18 00:00:00,Asia/Kolkata,17.874857,78.100815,"Light rain until night, starting again in the afternoon.",2019-10-18 06:13:00,2019-10-18 17:55:00,0.279,0.8079,2019-10-18 21:39:00,0.82,rain,20.33,2019-10-18 04:52:00,29.27,2019-10-18 13:38:00,21.3,2019-10-18 04:50:00,33.27,2019-10-18 13:34:00,11:42:00,Telangana
2019-10-16 00:00:00,Asia/Kolkata,23.473324,77.947998,Clear throughout the day.,2019-10-16 06:17:00,2019-10-16 17:53:00,0,0,2019-10-16 14:30:00,0,,18.9,2019-10-16 04:41:00,31.95,2019-10-16 13:20:00,19.21,2019-10-16 04:40:00,32.4,2019-10-16 12:42:00,11:36:00,Madhya Pradesh
2019-10-14 00:00:00,Asia/Kolkata,20.94092,84.803467,Humid throughout the day.,2019-10-14 05:47:00,2019-10-14 17:29:00,0.0009,0.0054,2019-10-14 23:00:00,0.02,rain,21.11,2019-10-14 04:01:00,31.43,2019-10-14 13:19:00,22.26,2019-10-14 04:06:00,35.7,2019-10-14 13:13:00,11:42:00,Odisha
2019-10-14 00:00:00,Asia/Kolkata,11.059821,78.387451,Possible light rain in the evening.,2019-10-14 06:07:00,2019-10-14 18:01:00,0.1932,1.4304,2019-10-14 00:00:00,0.65,rain,25.41,2019-10-14 04:54:00,35.14,2019-10-14 15:23:00,27.25,2019-10-14 04:55:00,41.26,2019-10-14 15:21:00,11:54:00,Tamil Nadu
2019-10-20 00:30:00,Asia/Karachi,33.7782,76.5762,Clear throughout the day.,2019-10-20 06:33:00,2019-10-20 17:46:00,0.0099,0.04,2019-10-20 20:25:00,0.2,snow,-18.54,2019-10-20 05:29:00,-10.55,2019-10-20 13:27:00,-21.37,2019-10-20 04:12:00,-13.03,2019-10-20 11:28:00,11:13:00,Jammu and Kashmir
2019-10-27 00:30:00,Asia/Karachi,33.7782,76.5762,Partly cloudy throughout the day.,2019-10-27 06:39:00,2019-10-27 17:38:00,0.0024,0.0094,2019-10-27 09:30:00,0.08,snow,-16.69,2019-10-27 04:58:00,-9.05,2019-10-27 13:25:00,-16.42,2019-10-27 04:58:00,-10.18,2019-10-27 12:27:00,10:59:00,Jammu and Kashmir
2019-10-29 00:00:00,Asia/Kolkata,31.1471,75.3412,Clear throughout the day.,2019-10-29 06:43:00,2019-10-29 17:45:00,0,0,2019-10-29 20:00:00,0,,17.61,2019-10-29 04:32:00,32.15,2019-10-29 13:39:00,17.88,2019-10-29 04:33:00,31.87,2019-10-29 13:39:00,11:02:00,Punjab
2019-10-26 00:30:00,Asia/Karachi,33.7782,76.5762,Clear throughout the day.,2019-10-26 06:38:00,2019-10-26 17:39:00,0.0082,0.0497,2019-10-26 00:30:00,0.2,snow,-18.78,2019-10-26 05:51:00,-10.92,2019-10-26 13:27:00,-22.43,2019-10-26 05:22:00,-12.12,2019-10-26 12:25:00,11:01:00,Jammu and Kashmir
2019-10-14 00:00:00,Asia/Kolkata,31.1471,75.3412,Clear throughout the day.,2019-10-14 06:32:00,2019-10-14 18:00:00,0,0,2019-10-14 23:00:00,0,,19.7,2019-10-14 04:27:00,33.85,2019-10-14 13:32:00,20.07,2019-10-14 04:28:00,33.67,2019-10-14 12:59:00,11:28:00,Punjab
2019-11-10 00:00:00,Asia/Kolkata,10.850516,76.27108,Humid and partly cloudy throughout the day.,2019-11-10 06:20:00,2019-11-10 18:00:00,1.2318,5.9946,2019-11-10 17:31:00,0.99,rain,22.21,2019-11-10 04:27:00,32.14,2019-11-10 13:16:00,23.57,2019-11-10 04:29:00,40.97,2019-11-10 13:13:00,11:40:00,Kerala
2019-11-09 00:30:00,Asia/Karachi,33.7782,76.5762,,2019-11-09 06:51:00,2019-11-09 17:27:00,0.0017,0.0083,2019-11-09 23:30:00,0.11,snow,-23.36,2019-11-09 06:36:00,-13.87,2019-11-09 13:30:00,-26.64,2019-11-09 01:31:00,-14.15,2019-11-09 13:30:00,10:36:00,Jammu and Kashmir
2019-11-08 00:00:00,Asia/Kolkata,31.1471,75.3412,Clear throughout the day.,2019-11-08 06:51:00,2019-11-08 17:37:00,0.0123,0.1971,2019-11-08 00:00:00,0.32,rain,14.09,2019-11-08 04:21:00,27.14,2019-11-08 13:38:00,14.37,2019-11-08 04:22:00,26.9,2019-11-08 13:38:00,10:46:00,Punjab
2019-10-25 00:00:00,Asia/Kolkata,31.1471,75.3412,Clear throughout the day.,2019-10-25 06:39:00,2019-10-25 17:48:00,0.0033,0.0139,2019-10-25 12:19:00,0.03,rain,16.81,2019-10-25 04:34:00,31.56,2019-10-25 13:35:00,17.08,2019-10-25 04:34:00,31.28,2019-10-25 13:35:00,11:09:00,Punjab
2019-10-15 00:00:00,Asia/Kolkata,31.1471,75.3412,Clear throughout the day.,2019-10-15 06:32:00,2019-10-15 17:59:00,0,0,2019-10-15 00:00:00,0,,19.24,2019-10-15 05:10:00,33.36,2019-10-15 13:37:00,19.59,2019-10-15 05:09:00,34.09,2019-10-15 13:20:00,11:27:00,Punjab
2019-10-31 00:00:00,Asia/Kolkata,31.1471,75.3412,Clear throughout the day.,2019-10-31 06:44:00,2019-10-31 17:43:00,0,0,2019-10-31 23:00:00,0,,16.87,2019-10-31 05:36:00,32.16,2019-10-31 13:36:00,17.14,2019-10-31 05:36:00,31.88,2019-10-31 13:36:00,10:59:00,Punjab
2019-11-10 00:00:00,Asia/Kolkata,19.601194,75.552979,Clear throughout the day.,2019-11-10 06:34:00,2019-11-10 17:52:00,0.022,0.0986,2019-11-10 17:35:00,0.05,rain,20.04,2019-11-10 05:24:00,30.36,2019-11-10 14:42:00,20.77,2019-11-10 05:24:00,32.13,2019-11-10 14:36:00,11:18:00,Maharashtra
2019-11-02 00:30:00,Asia/Karachi,33.7782,76.5762,Foggy in the evening and overnight.,2019-11-02 06:45:00,2019-11-02 17:32:00,0.0939,0.3448,2019-11-02 23:26:00,0.62,snow,-14.42,2019-11-02 06:51:00,-7.21,2019-11-02 12:48:00,-17.71,2019-11-02 06:14:00,-11.32,2019-11-02 12:40:00,10:47:00,Jammu and Kashmir
2019-11-10 00:00:00,Asia/Kolkata,19.66328,75.300293,Clear throughout the day.,2019-11-10 06:35:00,2019-11-10 17:53:00,0.0161,0.0601,2019-11-10 21:29:00,0.05,rain,19.76,2019-11-10 05:26:00,30.47,2019-11-10 14:37:00,20.43,2019-11-10 05:26:00,31.84,2019-11-10 14:33:00,11:18:00,Maharashtra
2019-11-07 00:30:00,Asia/Karachi,33.7782,76.5762,Possible light snow in the morning.,2019-11-07 06:49:00,2019-11-07 17:28:00,0.5699,0.9013,2019-11-07 10:20:00,0.6,snow,-16.93,2019-11-07 20:40:00,-11.72,2019-11-07 13:25:00,-21.38,2019-11-07 05:39:00,-16.2,2019-11-07 19:46:00,10:39:00,Jammu and Kashmir
2019-10-12 00:30:00,Asia/Karachi,33.7782,76.5762,Clear throughout the day.,2019-10-12 06:27:00,2019-10-12 17:56:00,0.005,0.0131,2019-10-12 04:53:00,0.06,snow,-13.83,2019-10-12 05:28:00,-6.92,2019-10-12 13:26:00,-13.56,2019-10-12 05:28:00,-7.06,2019-10-12 13:18:00,11:29:00,Jammu and Kashmir
2019-10-16 00:30:00,Asia/Karachi,33.7782,76.5762,Clear throughout the day.,2019-10-16 06:30:00,2019-10-16 17:51:00,0.0026,0.0095,2019-10-16 14:40:00,0.08,snow,-13.79,2019-10-16 23:30:00,-7.27,2019-10-16 13:24:00,-17.29,2019-10-16 23:30:00,-7.55,2019-10-16 13:24:00,11:21:00,Jammu and Kashmir
2019-11-03 00:00:00,Asia/Kolkata,31.1471,75.3412,Clear throughout the day.,2019-11-03 06:47:00,2019-11-03 17:40:00,0.0238,0.0948,2019-11-03 20:39:00,0.17,rain,17.74,2019-11-03 05:25:00,28.95,2019-11-03 13:37:00,18.02,2019-11-03 05:24:00,29,2019-11-03 13:34:00,10:53:00,Punjab
2019-11-10 00:00:00,Asia/Kolkata,12.9141,74.856,Humid and partly cloudy throughout the day.,2019-11-10 06:28:00,2019-11-10 18:03:00,0.1419,0.8473,2019-11-10 05:31:00,0.43,rain,23.6,2019-11-10 04:23:00,31.4,2019-11-10 12:33:00,24.86,2019-11-10 04:26:00,36.05,2019-11-10 12:32:00,11:35:00,Mangalore
2019-11-10 00:00:00,Asia/Kolkata,22.978624,87.747803,Clear throughout the day.,2019-11-10 05:50:00,2019-11-10 16:58:00,0.192,1.4092,2019-11-10 00:27:00,0.91,rain,21.48,2019-11-10 01:31:00,27.57,2019-11-10 12:36:00,22.73,2019-11-10 01:30:00,31.08,2019-11-10 11:53:00,11:08:00,West Bengal
2019-11-07 00:00:00,Asia/Kolkata,31.1471,75.3412,Possible light rain throughout the day.,2019-11-07 06:50:00,2019-11-07 17:37:00,0.2957,0.8907,2019-11-07 14:44:00,0.82,rain,15.98,2019-11-07 23:00:00,24.5,2019-11-07 13:18:00,16.34,2019-11-07 23:00:00,24.23,2019-11-07 13:17:00,10:47:00,Punjab
2019-10-30 00:00:00,Asia/Kolkata,31.1471,75.3412,Clear throughout the day.,2019-10-30 06:43:00,2019-10-30 17:44:00,0.0014,0.0051,2019-10-30 06:30:00,0.03,rain,18,2019-10-30 05:26:00,32.4,2019-10-30 14:37:00,18.27,2019-10-30 05:26:00,32.12,2019-10-30 14:37:00,11:01:00,Punjab
2019-10-20 00:00:00,Asia/Kolkata,31.1471,75.3412,Partly cloudy throughout the day.,2019-10-20 06:36:00,2019-10-20 17:53:00,0.002,0.0098,2019-10-20 00:00:00,0.02,rain,16.56,2019-10-20 04:32:00,31.7,2019-10-20 13:30:00,16.83,2019-10-20 04:32:00,31.42,2019-10-20 13:30:00,11:17:00,Punjab
2019-11-01 00:30:00,Asia/Karachi,33.7782,76.5762,Foggy overnight.,2019-11-01 06:44:00,2019-11-01 17:33:00,0.0131,0.0899,2019-11-01 23:30:00,0.26,snow,-15.27,2019-11-01 06:01:00,-7.55,2019-11-01 13:25:00,-16.93,2019-11-01 22:51:00,-8.66,2019-11-01 12:28:00,10:49:00,Jammu and Kashmir
2019-10-31 00:30:00,Asia/Karachi,33.7782,76.5762,Clear throughout the day.,2019-10-31 06:43:00,2019-10-31 17:34:00,0.0028,0.0069,2019-10-31 18:15:00,0.18,snow,-15.66,2019-10-31 06:56:00,-8.09,2019-10-31 13:27:00,-18.84,2019-10-31 02:37:00,-10.55,2019-10-31 11:26:00,10:51:00,Jammu and Kashmir
2019-11-06 00:00:00,Asia/Kolkata,31.1471,75.3412,Clear throughout the day.,2019-11-06 06:49:00,2019-11-06 17:38:00,0.0219,0.0899,2019-11-06 15:25:00,0.09,rain,16.21,2019-11-06 04:24:00,30.58,2019-11-06 13:54:00,16.48,2019-11-06 04:24:00,30.3,2019-11-06 13:54:00,10:49:00,Punjab
2019-11-05 00:00:00,Asia/Kolkata,31.1471,75.3412,Clear throughout the day.,2019-11-05 06:48:00,2019-11-05 17:39:00,0,0,2019-11-05 11:57:00,0,,15.88,2019-11-05 04:33:00,31.04,2019-11-05 14:25:00,16.15,2019-11-05 04:33:00,30.76,2019-11-05 14:25:00,10:51:00,Punjab
2019-10-16 00:00:00,Asia/Kolkata,31.1471,75.3412,Clear throughout the day.,2019-10-16 06:33:00,2019-10-16 17:58:00,0.0067,0.0426,2019-10-16 11:40:00,0.01,rain,19.19,2019-10-16 05:10:00,31.38,2019-10-16 12:57:00,19.61,2019-10-16 05:05:00,33.01,2019-10-16 12:31:00,11:25:00,Punjab
2019-11-09 00:00:00,Asia/Kolkata,31.1471,75.3412,Clear throughout the day.,2019-11-09 06:52:00,2019-11-09 17:36:00,0.0016,0.0054,2019-11-09 23:00:00,0.01,rain,12.62,2019-11-09 04:36:00,27.88,2019-11-09 13:32:00,12.89,2019-11-09 04:36:00,27.6,2019-11-09 13:32:00,10:44:00,Punjab
2019-10-29 00:30:00,Asia/Karachi,33.7782,76.5762,Clear throughout the day.,2019-10-29 06:41:00,2019-10-29 17:36:00,0.0016,0.0043,2019-10-29 20:00:00,0.08,snow,-16.77,2019-10-29 05:08:00,-8.46,2019-10-29 13:19:00,-17.7,2019-10-29 23:30:00,-9.34,2019-10-29 12:24:00,10:55:00,Jammu and Kashmir
2019-11-02 00:00:00,Asia/Kolkata,31.1471,75.3412,Mostly cloudy throughout the day.,2019-11-02 06:46:00,2019-11-02 17:41:00,0.003,0.0142,2019-11-02 23:00:00,0.06,rain,18.57,2019-11-02 04:28:00,30.38,2019-11-02 13:30:00,18.84,2019-11-02 04:28:00,30.1,2019-11-02 13:30:00,10:55:00,Punjab
2019-10-17 00:00:00,Asia/Kolkata,31.1471,75.3412,Clear throughout the day.,2019-10-17 06:34:00,2019-10-17 17:57:00,0.004,0.0228,2019-10-17 11:30:00,0.02,rain,20.5,2019-10-17 03:47:00,31.87,2019-10-17 13:30:00,21.07,2019-10-17 03:49:00,33.41,2019-10-17 13:16:00,11:23:00,Punjab
2019-11-10 00:00:00,Asia/Kolkata,15.317277,75.71389,Partly cloudy throughout the day.,2019-11-10 06:28:00,2019-11-10 17:57:00,0.0491,0.3508,2019-11-10 17:31:00,0.06,rain,19.34,2019-11-10 05:12:00,30.88,2019-11-10 14:36:00,19.9,2019-11-10 05:15:00,31.8,2019-11-10 14:11:00,11:29:00,Karnataka
2019-10-18 00:30:00,Asia/Karachi,33.7782,76.5762,Clear throughout the day.,2019-10-18 06:32:00,2019-10-18 17:48:00,0.0169,0.1018,2019-10-18 00:30:00,0.31,snow,-16.58,2019-10-18 05:57:00,-8.69,2019-10-18 14:23:00,-20.7,2019-10-18 06:21:00,-12.31,2019-10-18 14:25:00,11:16:00,Jammu and Kashmir
2019-10-19 00:30:00,Asia/Karachi,33.7782,76.5762,Partly cloudy throughout the day.,2019-10-19 06:33:00,2019-10-19 17:47:00,0.0232,0.0611,2019-10-19 08:20:00,0.32,snow,-16.73,2019-10-19 05:56:00,-9.61,2019-10-19 13:23:00,-20.18,2019-10-19 23:30:00,-13.12,2019-10-19 13:27:00,11:14:00,Jammu and Kashmir
2019-10-24 00:30:00,Asia/Karachi,33.7782,76.5762,Mostly cloudy throughout the day.,2019-10-24 06:37:00,2019-10-24 17:41:00,0.0106,0.0213,2019-10-24 15:03:00,0.27,snow,-18.29,2019-10-24 06:36:00,-11.19,2019-10-24 13:27:00,-22.8,2019-10-24 06:10:00,-14.42,2019-10-24 17:27:00,11:04:00,Jammu and Kashmir
2019-10-15 00:30:00,Asia/Karachi,33.7782,76.5762,Clear throughout the day.,2019-10-15 06:29:00,2019-10-15 17:52:00,0.0044,0.024,2019-10-15 17:25:00,0.1,snow,-15.21,2019-10-15 04:52:00,-7.51,2019-10-15 13:28:00,-14.94,2019-10-15 04:52:00,-7.79,2019-10-15 13:28:00,11:23:00,Jammu and Kashmir
2019-10-21 00:00:00,Asia/Kolkata,31.1471,75.3412,Clear throughout the day.,2019-10-21 06:36:00,2019-10-21 17:52:00,0.0022,0.0087,2019-10-21 06:00:00,0.01,rain,16.05,2019-10-21 04:31:00,31.53,2019-10-21 13:38:00,16.32,2019-10-21 04:31:00,31.25,2019-10-21 13:38:00,11:16:00,Punjab
2019-11-05 00:30:00,Asia/Karachi,33.7782,76.5762,Partly cloudy throughout the day.,2019-11-05 06:47:00,2019-11-05 17:30:00,0.0043,0.022,2019-11-05 23:29:00,0.27,snow,-19.73,2019-11-05 05:56:00,-10.36,2019-11-05 14:20:00,-23.68,2019-11-05 05:17:00,-15.28,2019-11-05 14:16:00,10:43:00,Jammu and Kashmir
2019-11-10 00:00:00,Asia/Kolkata,31.1471,75.3412,Clear throughout the day.,2019-11-10 06:52:00,2019-11-10 17:35:00,0,0,2019-11-10 00:00:00,0,,12.23,2019-11-10 05:23:00,27.99,2019-11-10 14:25:00,12.5,2019-11-10 05:23:00,27.71,2019-11-10 14:25:00,10:43:00,Punjab
2019-10-14 00:30:00,Asia/Karachi,33.7782,76.5762,Clear throughout the day.,2019-10-14 06:29:00,2019-10-14 17:53:00,0.0024,0.0072,2019-10-14 23:30:00,0.04,snow,-14.6,2019-10-14 05:50:00,-7.45,2019-10-14 13:26:00,-14.33,2019-10-14 05:50:00,-7.73,2019-10-14 13:26:00,11:24:00,Jammu and Kashmir
2019-10-24 00:00:00,Asia/Kolkata,31.1471,75.3412,Clear throughout the day.,2019-10-24 06:39:00,2019-10-24 17:49:00,0.0022,0.0072,2019-10-24 02:30:00,0.04,rain,16.75,2019-10-24 04:33:00,31.79,2019-10-24 13:45:00,17.02,2019-10-24 04:33:00,31.51,2019-10-24 13:45:00,11:10:00,Punjab
2019-11-10 00:00:00,Asia/Kolkata,22.309425,72.13623,Clear throughout the day.,2019-11-10 06:52:00,2019-11-10 18:02:00,0.0021,0.01,2019-11-10 00:00:00,0.04,rain,24.24,2019-11-10 04:44:00,33.32,2019-11-10 16:12:00,25.29,2019-11-10 04:53:00,36.42,2019-11-10 15:32:00,11:10:00,Gujarat
2019-11-10 00:00:00,Asia/Kolkata,28.207609,79.82666,Clear throughout the day.,2019-11-10 06:30:00,2019-11-10 17:22:00,0.0015,0.0094,2019-11-10 00:00:00,0.02,rain,16.88,2019-11-10 05:25:00,29.43,2019-11-10 14:06:00,17.15,2019-11-10 05:25:00,29.15,2019-11-10 14:07:00,10:52:00,Uttar Pradesh
2019-11-10 00:00:00,Asia/Kolkata,26.244156,92.537842,Partly cloudy throughout the day.,2019-11-10 05:36:00,2019-11-10 16:34:00,0.2789,1.0637,2019-11-10 08:02:00,0.97,rain,19.98,2019-11-10 06:10:00,23.77,2019-11-10 14:47:00,21.16,2019-11-10 05:53:00,24.25,2019-11-10 14:44:00,10:58:00,Assam
2019-10-21 00:30:00,Asia/Karachi,33.7782,76.5762,Clear throughout the day.,2019-10-21 06:34:00,2019-10-21 17:45:00,0.0028,0.0114,2019-10-21 05:45:00,0.11,snow,-17.38,2019-10-21 05:31:00,-9.98,2019-10-21 13:26:00,-20.17,2019-10-21 21:24:00,-14.52,2019-10-21 13:25:00,11:11:00,Jammu and Kashmir
2019-10-19 00:00:00,Asia/Kolkata,31.1471,75.3412,Clear throughout the day.,2019-10-19 06:35:00,2019-10-19 17:55:00,0.0055,0.0181,2019-10-19 02:29:00,0.05,rain,17.27,2019-10-19 04:28:00,31.87,2019-10-19 13:34:00,17.57,2019-10-19 04:29:00,31.59,2019-10-19 13:33:00,11:20:00,Punjab
2019-10-18 00:00:00,Asia/Kolkata,31.1471,75.3412,Clear throughout the day.,2019-10-18 06:34:00,2019-10-18 17:56:00,0.183,1.6493,2019-10-18 05:32:00,0.13,rain,19.73,2019-10-18 07:16:00,30.89,2019-10-18 15:35:00,20.35,2019-10-18 07:11:00,31.53,2019-10-18 15:29:00,11:22:00,Punjab
2019-11-06 00:30:00,Asia/Karachi,33.7782,76.5762,Possible light snow in the morning and afternoon.,2019-11-06 06:48:00,2019-11-06 17:29:00,0.2866,0.4934,2019-11-06 13:26:00,0.7,snow,-18.53,2019-11-06 05:25:00,-11.07,2019-11-06 14:25:00,-23.22,2019-11-06 05:29:00,-16.6,2019-11-06 14:25:00,10:41:00,Jammu and Kashmir
2019-11-04 00:30:00,Asia/Karachi,33.7782,76.5762,Partly cloudy throughout the day.,2019-11-04 06:46:00,2019-11-04 17:31:00,0.04,0.199,2019-11-04 02:30:00,0.52,snow,-18.88,2019-11-04 21:13:00,-10.67,2019-11-04 13:23:00,-23.34,2019-11-04 20:57:00,-14.26,2019-11-04 13:24:00,10:45:00,Jammu and Kashmir
2019-10-17 00:30:00,Asia/Karachi,33.7782,76.5762,Foggy in the evening and overnight.,2019-10-17 06:31:00,2019-10-17 17:50:00,0.0501,0.2188,2019-10-17 22:14:00,0.31,snow,-15.48,2019-10-17 05:27:00,-7.86,2019-10-17 13:27:00,-17.64,2019-10-17 01:11:00,-11.14,2019-10-17 13:27:00,11:19:00,Jammu and Kashmir
